Site,Department,Type,Maint_7days_before,Maint_30days_before,Maint_90days_before,Month,Quarter,DayOfWeek,Target
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,9,3,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,9,3,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,9,3,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,10,4,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,9,3,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,9,3,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,9,3,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,9,3,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,9,3,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,9,3,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,9,3,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,9,3,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,9,3,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,9,3,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,9,3,0,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Near Miss,0,0,0,7,3,5,1
Cheyenne WY,Cheyenne Plant,Near Miss,0,0,0,9,3,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,9,3,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,9,3,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,9,3,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,9,3,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,9,3,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,9,3,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,9,3,4,1
Cheyenne WY,Cheyenne Plant,Hazard,0,0,0,9,3,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,9,3,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,9,3,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,9,3,3,1
Cheyenne WY,Dyno Consult Americas - INACTIVE do not use 1 Oct 24,Near Miss,0,0,0,9,3,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,9,3,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,9,3,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,9,3,2,1
Cheyenne WY,Cheyenne Plant,Hazard,0,0,0,9,3,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,9,3,2,1
Cheyenne WY,Cheyenne Plant,Near Miss,0,0,0,9,3,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,9,3,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,9,3,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,9,3,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,9,3,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,9,3,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,9,3,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,9,3,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,9,3,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,9,3,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,9,3,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,9,3,2,1
Cheyenne WY,Cheyenne Plant,Near Miss,0,0,0,9,3,1,1
